1단계	2단계	격자 X	격자 Y
경상북도	영덕군	102	103
경상북도	영덕군	102	102
경상북도	영덕군	102	100
경상북도	영덕군	101	102
경상북도	영덕군	100	103
경상북도	영덕군	103	105
경상북도	영덕군	103	105
경상북도	영덕군	103	107
경상북도	영덕군	102	106
경상북도	청도군	91	86
경상북도	청도군	91	86
경상북도	청도군	92	86
경상북도	청도군	90	85
경상북도	청도군	89	85
경상북도	청도군	89	86
경상북도	청도군	90	86
경상북도	청도군	95	87
경상북도	청도군	94	87
경상북도	청도군	94	86
경상북도	고령군	83	87
경상북도	고령군	83	87
경상북도	고령군	82	88
경상북도	고령군	84	88
경상북도	고령군	85	88
경상북도	고령군	86	89
경상북도	고령군	85	87
경상북도	고령군	84	86
경상북도	고령군	83	86
경상북도	성주군	83	91
경상북도	성주군	83	91
경상북도	성주군	85	91
경상북도	성주군	84	90
경상북도	성주군	82	89
경상북도	성주군	81	91
경상북도	성주군	81	91
경상북도	성주군	82	91
경상북도	성주군	82	92
경상북도	성주군	83	93
경상북도	성주군	84	92
경상북도	칠곡군	85	93
경상북도	칠곡군	85	93
경상북도	칠곡군	84	94
경상북도	칠곡군	85	94
경상북도	칠곡군	87	92
경상북도	칠곡군	88	93
경상북도	칠곡군	88	95
경상북도	칠곡군	85	94
경상북도	칠곡군	85	93
경상북도	예천군	86	107
경상북도	예천군	86	107
경상북도	예천군	85	108
경상북도	예천군	87	109
경상북도	예천군	87	108
경상북도	예천군	86	106
경상북도	예천군	85	107
경상북도	예천군	83	106
경상북도	예천군	84	106
경상북도	예천군	85	105
경상북도	예천군	83	104
경상북도	예천군	85	110
경상북도	예천군	86	109
경상북도	봉화군	90	113
경상북도	봉화군	91	113
경상북도	봉화군	90	115
경상북도	봉화군	92	113
경상북도	봉화군	93	113
경상북도	봉화군	94	114
경상북도	봉화군	95	114
경상북도	봉화군	95	111
경상북도	봉화군	93	112
경상북도	봉화군	91	111
경상북도	봉화군	96	116
경상북도	울진군	102	115
경상북도	울진군	102	115
경상북도	울진군	103	110
경상북도	울진군	101	118
경상북도	울진군	102	115
경상북도	울진군	103	111
경상북도	울진군	101	109
경상북도	울진군	102	117
경상북도	울진군	103	109
경상북도	울진군	99	114
경상북도	울진군	102	114
경상북도	울릉군	127	127
경상북도	울릉군	127	127
경상북도	울릉군	126	127
경상북도	울릉군	127	129
경상북도	울릉군	144	123
경상남도	창원시의창구	90	77
경상남도	창원시의창구	91	78
경상남도	창원시의창구	89	79
경상남도	창원시의창구	91	79
경상남도	창원시의창구	90	77
경상남도	창원시의창구	90	77
경상남도	창원시의창구	90	77
경상남도	창원시의창구	91	77
경상남도	창원시성산구	91	76
경상남도	창원시성산구	91	77
경상남도	창원시성산구	91	77
경상남도	창원시성산구	91	77
경상남도	창원시성산구	91	76
경상남도	창원시성산구	91	76
경상남도	창원시성산구	91	76
경상남도	창원시성산구	91	76
경상남도	창원시성산구	90	76
경상남도	창원시마산합포구	89	76
경상남도	창원시마산합포구	89	74
경상남도	창원시마산합포구	88	74
경상남도	창원시마산합포구	87	74
경상남도	창원시마산합포구	86	74
경상남도	창원시마산합포구	89	75
경상남도	창원시마산합포구	89	75
경상남도	창원시마산합포구	89	76
경상남도	창원시마산합포구	89	76
경상남도	창원시마산합포구	89	76
경상남도	창원시마산합포구	89	76
경상남도	창원시마산합포구	89	76
경상남도	창원시마산합포구	89	76
경상남도	창원시마산합포구	89	76
경상남도	창원시마산합포구	89	76
경상남도	창원시마산합포구	89	76
경상남도	창원시마산회원구	89	76
경상남도	창원시마산회원구	88	77
경상남도	창원시마산회원구	89	76
경상남도	창원시마산회원구	89	76
경상남도	창원시마산회원구	89	77
경상남도	창원시마산회원구	89	77
경상남도	창원시마산회원구	89	77
경상남도	창원시마산회원구	89	77
경상남도	창원시마산회원구	89	77
경상남도	창원시마산회원구	89	77
경상남도	창원시마산회원구	89	77
경상남도	창원시마산회원구	89	77
경상남도	창원시마산회원구	89	76
경상남도	창원시진해구	91	75
경상남도	창원시진해구	91	75
경상남도	창원시진해구	91	75
경상남도	창원시진해구	91	75
경상남도	창원시진해구	91	75
경상남도	창원시진해구	91	75
경상남도	창원시진해구	91	75
경상남도	창원시진해구	91	75
경상남도	창원시진해구	91	75
경상남도	창원시진해구	91	75
경상남도	창원시진해구	91	75
경상남도	창원시진해구	92	74
경상남도	창원시진해구	93	75
경상남도	창원시진해구	93	74
경상남도	진주시	81	75
경상남도	진주시	82	75
경상남도	진주시	80	75
경상남도	진주시	81	74
경상남도	진주시	82	73
경상남도	진주시	83	75
경상남도	진주시	84	75
경상남도	진주시	85	75
경상남도	진주시	84	75
경상남도	진주시	83	76
경상남도	진주시	82	77
경상남도	진주시	81	76
경상남도	진주시	80	76
경상남도	진주시	81	78
경상남도	진주시	79	76
경상남도	진주시	78	76
경상남도	진주시	77	75
경상남도	진주시	80	75
경상남도	진주시	80	76
경상남도	진주시	80	75
경상남도	진주시	80	76
경상남도	진주시	81	75
경상남도	진주시	81	75
경상남도	진주시	81	75
경상남도	진주시	81	76
경상남도	진주시	79	75
경상남도	진주시	80	75
경상남도	진주시	80	75
경상남도	진주시	80	75
경상남도	진주시	81	75
경상남도	진주시	81	75
경상남도	통영시	87	68
경상남도	통영시	86	67
경상남도	통영시	87	68
경상남도	통영시	85	69
경상남도	통영시	86	69
경상남도	통영시	84	63
경상남도	통영시	88	66
경상남도	통영시	83	68
경상남도	통영시	86	68
경상남도	통영시	86	68
경상남도	통영시	87	68
경상남도	통영시	87	68
경상남도	통영시	87	68
경상남도	통영시	86	68
경상남도	통영시	86	68
경상남도	통영시	87	68
경상남도	사천시	80	71
경상남도	사천시	80	73
경상남도	사천시	81	72
경상남도	사천시	80	72
경상남도	사천시	80	71
경상남도	사천시	80	74
경상남도	사천시	78	72
경상남도	사천시	78	74
경상남도	사천시	78	71
경상남도	사천시	80	70
경상남도	사천시	80	70
경상남도	사천시	80	70
경상남도	사천시	80	70
경상남도	사천시	81	70
경상남도	사천시	80	71
경상남도	김해시	95	77
경상남도	김해시	92	78
경상남도	김해시	93	77
경상남도	김해시	92	77
경상남도	김해시	93	79
경상남도	김해시	94	79
경상남도	김해시	95	78
경상남도	김해시	96	77
경상남도	김해시	94	77
경상남도	김해시	94	77
경상남도	김해시	94	77
경상남도	김해시	94	77
경상남도	김해시	94	77
경상남도	김해시	94	76
경상남도	김해시	95	77
경상남도	김해시	95	77
경상남도	김해시	95	77
경상남도	김해시	93	76
경상남도	김해시	93	76
경상남도	김해시	93	76
경상남도	밀양시	92	83
경상남도	밀양시	93	80
경상남도	밀양시	91	80
경상남도	밀양시	91	83
경상남도	밀양시	92	84
경상남도	밀양시	93	83
경상남도	밀양시	94	84
경상남도	밀양시	94	83
경상남도	밀양시	92	81
경상남도	밀양시	91	81
경상남도	밀양시	90	82
경상남도	밀양시	90	83
경상남도	밀양시	92	82
경상남도	밀양시	92	82
경상남도	밀양시	92	82
경상남도	밀양시	92	82
경상남도	밀양시	92	83
경상남도	거제시	90	69
경상남도	거제시	92	68
경상남도	거제시	90	68
경상남도	거제시	90	66
경상남도	거제시	89	68
경상남도	거제시	88	68
경상남도	거제시	88	70
경상남도	거제시	91	70
경상남도	거제시	91	71
경상남도	거제시	91	71
경상남도	거제시	92	69
경상남도	거제시	92	69
경상남도	거제시	91	69
경상남도	거제시	91	69
경상남도	거제시	91	69
경상남도	거제시	90	69
경상남도	거제시	90	69
경상남도	거제시	90	69
경상남도	거제시	91	69
경상남도	양산시	97	79
경상남도	양산시	96	78
경상남도	양산시	98	79
경상남도	양산시	95	80
경상남도	양산시	97	81
경상남도	양산시	98	82
경상남도	양산시	97	79
경상남도	양산시	97	79
경상남도	양산시	97	79
경상남도	양산시	97	79
경상남도	양산시	99	81
경상남도	양산시	99	81
경상남도	양산시	99	80
경상남도	양산시	99	80
경상남도	의령군	83	78
경상남도	의령군	83	78
경상남도	의령군	83	78
경상남도	의령군	82	79
경상남도	의령군	81	79
경상남도	의령군	82	77
경상남도	의령군	84	79
경상남도	의령군	84	80
경상남도	의령군	85	80
경상남도	의령군	85	82
경상남도	의령군	84	81
경상남도	의령군	83	82
경상남도	의령군	83	81
경상남도	의령군	84	81
경상남도	함안군	86	77
경상남도	함안군	86	77
경상남도	함안군	88	78
경상남도	함안군	86	77
경상남도	함안군	85	77
경상남도	함안군	85	78
경상남도	함안군	86	79
경상남도	함안군	87	79
경상남도	함안군	88	79
경상남도	함안군	86	77
경상남도	함안군	86	76
경상남도	창녕군	87	83
경상남도	창녕군	87	83
경상남도	창녕군	87	80
경상남도	창녕군	88	84
경상남도	창녕군	87	85
경상남도	창녕군	87	85
경상남도	창녕군	85	84
경상남도	창녕군	86	82
경상남도	창녕군	87	84
경상남도	창녕군	88	82
경상남도	창녕군	88	81
경상남도	창녕군	87	81
경상남도	창녕군	88	81
경상남도	창녕군	89	80
경상남도	창녕군	89	81
경상남도	고성군	85	71
경상남도	고성군	85	71
경상남도	고성군	84	70
경상남도	고성군	82	70
경상남도	고성군	81	70
경상남도	고성군	82	71
경상남도	고성군	84	72
경상남도	고성군	82	72
경상남도	고성군	83	74
경상남도	고성군	83	73
경상남도	고성군	85	73
경상남도	고성군	85	73
경상남도	고성군	85	73
경상남도	고성군	86	72
경상남도	고성군	86	71
경상남도	남해군	77	68
경상남도	남해군	77	68
경상남도	남해군	78	67
경상남도	남해군	79	65
경상남도	남해군	79	67
경상남도	남해군	80	65
경상남도	남해군	77	66
경상남도	남해군	76	67
경상남도	남해군	77	69
경상남도	남해군	77	69
경상남도	남해군	79	68
경상남도	하동군	74	73
경상남도	하동군	74	73
경상남도	하동군	72	75
경상남도	하동군	74	75
경상남도	하동군	75	73
경상남도	하동군	75	73
경상남도	하동군	76	72
경상남도	하동군	76	70
경상남도	하동군	77	72
경상남도	하동군	76	72
경상남도	하동군	77	74
경상남도	하동군	75	74
경상남도	하동군	77	75
경상남도	하동군	75	70
경상남도	산청군	76	80
경상남도	산청군	76	80
경상남도	산청군	77	81
경상남도	산청군	76	81
경상남도	산청군	76	82
경상남도	산청군	76	80
경상남도	산청군	76	78
경상남도	산청군	76	77
경상남도	산청군	78	78
경상남도	산청군	78	78
경상남도	산청군	79	79
경상남도	산청군	79	80
경상남도	함양군	74	82
경상남도	함양군	74	82
경상남도	함양군	73	80
경상남도	함양군	74	82
경상남도	함양군	75	81
경상남도	함양군	75	82
경상남도	함양군	74	83
경상남도	함양군	75	85
경상남도	함양군	73	85
경상남도	함양군	73	86
경상남도	함양군	72	83
경상남도	함양군	73	83
경상남도	거창군	77	86
경상남도	거창군	77	86
경상남도	거창군	77	87
경상남도	거창군	77	89
경상남도	거창군	76	89
경상남도	거창군	75	88
경상남도	거창군	75	87
경상남도	거창군	76	86
경상남도	거창군	77	85
경상남도	거창군	77	86
경상남도	거창군	77	84
경상남도	거창군	79	87
경상남도	거창군	78	88
경상남도	합천군	81	84
경상남도	합천군	81	84
경상남도	합천군	79	85
경상남도	합천군	80	86
경상남도	합천군	81	88
경상남도	합천군	81	87
경상남도	합천군	82	84
경상남도	합천군	83	83
경상남도	합천군	83	84
경상남도	합천군	85	85
경상남도	합천군	84	84
경상남도	합천군	83	83
경상남도	합천군	82	83
경상남도	합천군	81	81
경상남도	합천군	81	80
경상남도	합천군	79	81
경상남도	합천군	79	83
경상남도	합천군	81	83
제주특별자치도	제주시	53	38
제주특별자치도	제주시	48	36
제주특별자치도	제주시	49	37
제주특별자치도	제주시	59	38
제주특별자치도	제주시	55	39
제주특별자치도	제주시	46	35
제주특별자치도	제주시	48	48
제주특별자치도	제주시	60	38
제주특별자치도	제주시	53	38
제주특별자치도	제주시	53	38
제주특별자치도	제주시	53	38
제주특별자치도	제주시	53	38
제주특별자치도	제주시	53	38
제주특별자치도	제주시	53	38
제주특별자치도	제주시	52	38
제주특별자치도	제주시	52	38
제주특별자치도	제주시	53	38
제주특별자치도	제주시	53	38
제주특별자치도	제주시	54	38
제주특별자치도	제주시	54	38
제주특별자치도	제주시	53	37
제주특별자치도	제주시	52	38
제주특별자치도	제주시	52	38
제주특별자치도	제주시	52	38
제주특별자치도	제주시	51	38
제주특별자치도	제주시	51	38
제주특별자치도	제주시	52	38
제주특별자치도	서귀포시	52	33
제주특별자치도	서귀포시	48	32
제주특별자치도	서귀포시	56	33
제주특별자치도	서귀포시	60	37
제주특별자치도	서귀포시	49	32
제주특별자치도	서귀포시	58	34
제주특별자치도	서귀포시	53	32
제주특별자치도	서귀포시	53	32
제주특별자치도	서귀포시	53	32
제주특별자치도	서귀포시	53	32
제주특별자치도	서귀포시	54	33
제주특별자치도	서귀포시	54	33
제주특별자치도	서귀포시	53	33
제주특별자치도	서귀포시	53	33
제주특별자치도	서귀포시	52	32
제주특별자치도	서귀포시	52	32
제주특별자치도	서귀포시	51	32
제주특별자치도	서귀포시	50	32
강원특별자치도	춘천시	73	134
강원특별자치도	춘천시	73	135
강원특별자치도	춘천시	73	134
강원특별자치도	춘천시	74	131
강원특별자치도	춘천시	72	132
강원특별자치도	춘천시	70	130
강원특별자치도	춘천시	72	134
강원특별자치도	춘천시	71	137
강원특별자치도	춘천시	75	136
강원특별자치도	춘천시	73	133
강원특별자치도	춘천시	71	132
강원특별자치도	춘천시	73	134
강원특별자치도	춘천시	73	134
강원특별자치도	춘천시	73	134
강원특별자치도	춘천시	72	134
강원특별자치도	춘천시	73	134
강원특별자치도	춘천시	73	134
강원특별자치도	춘천시	73	134
강원특별자치도	춘천시	73	134
강원특별자치도	춘천시	73	133
강원특별자치도	춘천시	73	133
강원특별자치도	춘천시	73	134
강원특별자치도	춘천시	73	133
강원특별자치도	춘천시	73	133
강원특별자치도	춘천시	72	133
강원특별자치도	춘천시	73	134
강원특별자치도	원주시	76	122
강원특별자치도	원주시	74	121
강원특별자치도	원주시	78	124
강원특별자치도	원주시	76	124
강원특별자치도	원주시	75	122
강원특별자치도	원주시	73	119
강원특별자치도	원주시	76	118
강원특별자치도	원주시	76	121
강원특별자치도	원주시	78	121
강원특별자치도	원주시	79	120
강원특별자치도	원주시	77	122
강원특별자치도	원주시	77	122
강원특별자치도	원주시	77	122
강원특별자치도	원주시	77	122
강원특별자치도	원주시	77	122
강원특별자치도	원주시	77	122
강원특별자치도	원주시	77	122
강원특별자치도	원주시	77	122
강원특별자치도	원주시	76	122
강원특별자치도	원주시	76	123
강원특별자치도	원주시	77	122
강원특별자치도	원주시	77	123
강원특별자치도	원주시	77	122
강원특별자치도	원주시	77	122
강원특별자치도	원주시	76	122
강원특별자치도	원주시	77	122
강원특별자치도	강릉시	92	131
강원특별자치도	강릉시	91	134
강원특별자치도	강릉시	92	131
강원특별자치도	강릉시	92	130
강원특별자치도	강릉시	92	131
강원특별자치도	강릉시	94	131
강원특별자치도	강릉시	95	129
강원특별자치도	강릉시	92	133
강원특별자치도	강릉시	92	134
강원특별자치도	강릉시	92	131
강원특별자치도	강릉시	93	132
강원특별자치도	강릉시	93	132
강원특별자치도	강릉시	92	132
강원특별자치도	강릉시	93	132
강원특별자치도	강릉시	93	132
강원특별자치도	강릉시	93	132
강원특별자치도	강릉시	93	132
강원특별자치도	강릉시	93	132
강원특별자치도	강릉시	92	131
강원특별자치도	강릉시	93	131
강원특별자치도	강릉시	93	132
강원특별자치도	강릉시	92	132
강원특별자치도	동해시	97	127
강원특별자치도	동해시	97	127
강원특별자치도	동해시	97	126
강원특별자치도	동해시	97	126
강원특별자치도	동해시	96	127
강원특별자치도	동해시	96	127
강원특별자치도	동해시	96	127
강원특별자치도	동해시	97	127
강원특별자치도	동해시	97	126
강원특별자치도	동해시	96	127
강원특별자치도	동해시	96	126
강원특별자치도	태백시	95	119
강원특별자치도	태백시	95	119
강원특별자치도	태백시	95	119
강원특별자치도	태백시	95	119
강원특별자치도	태백시	95	119
강원특별자치도	태백시	94	118
강원특별자치도	태백시	95	117
강원특별자치도	태백시	95	117
강원특별자치도	태백시	96	118
강원특별자치도	속초시	87	141
강원특별자치도	속초시	87	141
강원특별자치도	속초시	87	141
강원특별자치도	속초시	87	141
강원특별자치도	속초시	87	141
강원특별자치도	속초시	87	141
강원특별자치도	속초시	87	141
강원특별자치도	속초시	87	141
강원특별자치도	속초시	87	140
강원특별자치도	삼척시	98	125
강원특별자치도	삼척시	96	120
강원특별자치도	삼척시	101	119
강원특별자치도	삼척시	99	124
강원특별자치도	삼척시	94	123
강원특별자치도	삼척시	98	123
강원특별자치도	삼척시	97	124
강원특별자치도	삼척시	98	119
강원특별자치도	삼척시	96	123
강원특별자치도	삼척시	98	125
강원특별자치도	삼척시	98	125
강원특별자치도	삼척시	98	125
강원특별자치도	삼척시	97	125
강원특별자치도	홍천군	75	130
강원특별자치도	홍천군	75	130
강원특별자치도	홍천군	77	131
강원특별자치도	홍천군	78	134
강원특별자치도	홍천군	79	132
강원특별자치도	홍천군	81	130
강원특별자치도	홍천군	76	129
강원특별자치도	홍천군	73	128
강원특별자치도	홍천군	72	129
강원특별자치도	홍천군	75	130
강원특별자치도	홍천군	84	132
강원특별자치도	횡성군	77	125
강원특별자치도	횡성군	77	125
강원특별자치도	횡성군	79	125
강원특별자치도	횡성군	80	124
강원특별자치도	횡성군	81	126
강원특별자치도	횡성군	79	127
강원특별자치도	횡성군	80	127
강원특별자치도	횡성군	77	126
강원특별자치도	횡성군	75	125
강원특별자치도	횡성군	80	123
강원특별자치도	영월군	86	119
강원특별자치도	영월군	86	119
강원특별자치도	영월군	92	118
강원특별자치도	영월군	89	118
강원특별자치도	영월군	88	118
강원특별자치도	영월군	85	120
강원특별자치도	영월군	85	119
강원특별자치도	영월군	83	120
강원특별자치도	영월군	82	121
강원특별자치도	영월군	82	121
강원특별자치도	평창군	84	123
강원특별자치도	평창군	84	123
강원특별자치도	평창군	86	122
강원특별자치도	평창군	84	124
강원특별자치도	평창군	85	126
강원특별자치도	평창군	84	128
강원특별자치도	평창군	85	128
강원특별자치도	평창군	87	129
강원특별자치도	평창군	89	130
강원특별자치도	정선군	89	123
강원특별자치도	정선군	89	123
강원특별자치도	정선군	92	120
강원특별자치도	정선군	92	120
강원특별자치도	정선군	89	120
강원특별자치도	정선군	90	121
강원특별자치도	정선군	89	125
강원특별자치도	정선군	92	126
강원특별자치도	정선군	91	123
강원특별자치도	정선군	90	125
강원특별자치도	철원군	65	139
강원특별자치도	철원군	64	141
강원특별자치도	철원군	67	142
강원특별자치도	철원군	65	139
강원특별자치도	철원군	64	141
강원특별자치도	철원군	67	140
강원특별자치도	철원군	68	141
강원특별자치도	철원군	67	143
강원특별자치도	철원군	69	143
강원특별자치도	철원군	73	143
강원특별자치도	철원군	71	143
강원특별자치도	철원군	75	143
강원특별자치도	화천군	72	139
강원특별자치도	화천군	72	139
강원특별자치도	화천군	74	137
강원특별자치도	화천군	71	138
강원특별자치도	화천군	71	140
강원특별자치도	화천군	69	138
강원특별자치도	양구군	77	139
강원특별자치도	양구군	77	139
강원특별자치도	양구군	78	139
강원특별자치도	양구군	78	141
강원특별자치도	양구군	76	141
강원특별자치도	양구군	79	143
강원특별자치도	인제군	80	138
강원특별자치도	인제군	80	138
강원특별자치도	인제군	79	136
강원특별자치도	인제군	81	139
강원특별자치도	인제군	83	136
강원특별자치도	인제군	81	141
강원특별자치도	인제군	82	134
강원특별자치도	고성군	85	145
강원특별자치도	고성군	85	145
강원특별자치도	고성군	85	146
강원특별자치도	고성군	84	147
강원특별자치도	고성군	86	144
강원특별자치도	고성군	87	142
강원특별자치도	고성군	82	146
강원특별자치도	양양군	88	138
강원특별자치도	양양군	88	138
강원특별자치도	양양군	87	138
강원특별자치도	양양군	88	138
강원특별자치도	양양군	89	137
강원특별자치도	양양군	90	136
강원특별자치도	양양군	87	140
